Date,Open,High,Low,Close,Adj Close,Volume
2019-01-30,71.199997,71.500000,67.900002,68.150002,62.224869,4846733
2019-01-31,68.449997,72.000000,67.900002,71.300003,65.100998,7442257
2019-02-01,71.500000,72.300003,70.250000,71.500000,65.283615,3343602
2019-02-04,71.000000,71.150002,69.550003,70.550003,64.416214,3028680
2019-02-05,70.250000,71.750000,69.250000,69.900002,63.822720,2916745
2019-02-06,69.800003,70.900002,68.400002,70.400002,64.279251,3066537
2019-02-07,70.400002,71.400002,69.150002,69.599998,63.548801,3536220
2019-02-08,69.050003,70.349998,68.050003,68.750000,62.772701,2124482
2019-02-11,68.449997,68.449997,65.150002,65.550003,59.850922,7041255
2019-02-12,65.650002,67.250000,65.500000,66.300003,60.535717,4213698
2019-02-14,65.800003,67.849998,65.099998,67.550003,61.677044,6828282
2019-02-15,67.300003,70.199997,66.449997,69.199997,63.183571,11110591
2019-02-18,69.199997,69.500000,65.050003,65.349998,59.668304,6717626
2019-02-19,65.900002,67.150002,65.650002,65.900002,60.170490,2892850
2019-02-20,66.449997,67.949997,65.800003,66.900002,61.083546,5950455
2019-02-21,67.699997,68.150002,66.849998,67.449997,61.585724,3283026
2019-02-22,67.500000,67.949997,66.750000,67.099998,61.266159,3078805
2019-02-25,67.099998,67.449997,66.400002,66.550003,60.763981,3161336
2019-02-26,66.300003,67.150002,64.050003,66.150002,60.398754,10552247
2019-02-27,66.550003,67.949997,65.150002,65.500000,59.805264,4724311
2019-02-28,65.900002,66.250000,65.099998,65.449997,59.759609,9665743
2019-03-01,66.000000,67.750000,65.599998,67.050003,61.220505,11001198
2019-03-05,67.849998,69.650002,67.199997,69.150002,63.137932,13327374
2019-03-06,70.000000,72.150002,69.199997,71.300003,65.100998,11046556
2019-03-07,73.000000,73.949997,70.349998,70.550003,64.416214,12534795
2019-03-08,70.449997,70.750000,68.849998,70.000000,63.914028,6200799
2019-03-11,71.199997,72.099998,70.300003,71.699997,65.466225,5319324
2019-03-12,72.099998,74.000000,71.949997,73.349998,66.972763,8901828
2019-03-13,73.000000,74.449997,72.150002,73.800003,67.383644,7408808
2019-03-14,74.150002,74.150002,72.750000,73.050003,66.698845,3962991
2019-03-15,73.000000,74.750000,72.800003,73.800003,67.383644,7751928
2019-03-18,74.099998,74.699997,72.699997,73.050003,66.698845,5296795
2019-03-19,73.449997,74.300003,72.699997,73.000000,66.653191,5567624
2019-03-20,73.199997,73.849998,71.699997,72.050003,65.785789,5050030
2019-03-22,73.000000,73.800003,72.000000,72.550003,66.242332,3913385
2019-03-25,72.449997,73.150002,70.550003,71.900002,65.648834,4332510
2019-03-26,72.449997,73.000000,70.849998,71.300003,65.100998,3789439
2019-03-27,71.449997,72.900002,71.099998,71.400002,65.192314,4812399
2019-03-28,71.900002,72.650002,71.099998,71.550003,65.329269,9265724
2019-04-01,74.199997,76.000000,73.699997,74.400002,67.931480,7267624
2019-04-02,75.500000,77.000000,73.099998,74.050003,67.611900,12971969
2019-04-03,74.550003,74.550003,71.050003,71.449997,65.237961,6417056
2019-04-04,71.500000,72.400002,70.250000,70.750000,64.598824,6416069
2019-04-05,71.000000,72.699997,70.500000,71.949997,65.694481,7793935
2019-04-08,73.000000,73.550003,70.750000,71.900002,65.648834,8540124
2019-04-09,71.900002,73.000000,70.750000,72.599998,66.287971,7591689
2019-04-10,72.599998,73.199997,70.599998,70.900002,64.735779,6360330
2019-04-11,71.400002,73.150002,70.599998,72.699997,66.379272,9396530
2019-04-12,73.050003,74.599998,71.900002,73.250000,66.881470,11615133
2019-04-15,73.000000,73.199997,71.199997,71.349998,65.146652,11147566
2019-04-16,71.750000,71.949997,71.099998,71.449997,65.237961,8590291
2019-04-18,71.750000,71.750000,70.000000,70.550003,64.416214,7272249
2019-04-22,70.000000,70.199997,69.000000,69.199997,63.183571,7738634
2019-04-23,69.500000,69.699997,68.099998,68.250000,62.316177,4138151
2019-04-24,68.349998,68.500000,67.500000,67.800003,61.905296,7350305
2019-04-25,68.000000,69.550003,67.400002,67.699997,61.813988,6836123
2019-04-26,68.099998,68.199997,67.150002,67.900002,61.996609,4838776
2019-04-30,67.900002,68.099998,66.550003,67.800003,61.905296,5128196
2019-05-02,67.550003,68.199997,66.250000,66.599998,60.809631,8983855
2019-05-03,65.599998,68.150002,65.400002,66.949997,61.129204,10461436
2019-05-06,66.650002,67.000000,65.599998,65.849998,60.124832,3484887
2019-05-07,66.500000,66.500000,64.099998,64.349998,58.755249,6153618
2019-05-08,64.000000,64.800003,63.200001,64.500000,58.892208,6615929
2019-05-09,64.099998,64.949997,63.900002,64.400002,58.800907,5987301
2019-05-10,64.400002,65.300003,63.599998,63.799999,58.253067,5801249
2019-05-13,63.799999,64.300003,61.750000,62.599998,57.157394,5045201
2019-05-14,62.000000,63.900002,61.500000,63.200001,57.705235,5023042
2019-05-15,63.400002,63.599998,61.000000,61.349998,56.016075,3881241
2019-05-16,61.599998,61.900002,60.849998,61.349998,56.016075,4252067
2019-05-17,61.400002,61.849998,60.849998,61.400002,56.061729,3714715
2019-05-20,63.400002,67.900002,63.250000,65.750000,60.033531,12597503
2019-05-21,66.349998,66.349998,63.599998,64.400002,58.800907,5274759
2019-05-22,64.500000,65.050003,64.099998,64.800003,59.166134,10055230
2019-05-23,66.000000,67.500000,64.300003,64.599998,58.983509,8012364
2019-05-24,65.000000,68.000000,64.800003,67.699997,61.813988,7448138
2019-05-27,67.500000,71.000000,67.099998,70.800003,64.644463,7770706
2019-05-28,71.449997,71.449997,69.949997,70.550003,64.416214,10842080
2019-05-29,70.500000,70.699997,68.199997,68.650002,62.681389,4104774
2019-05-30,68.000000,71.000000,67.800003,70.500000,64.370552,4710748
2019-05-31,70.500000,70.599998,68.000000,68.800003,62.818359,7040284
2019-06-03,69.000000,69.250000,67.750000,68.349998,62.407475,4792922
2019-06-04,67.500000,68.000000,66.449997,66.699997,62.081707,4864404
2019-06-06,66.750000,66.949997,64.650002,65.099998,61.796932,4982307
2019-06-07,65.000000,66.599998,64.050003,66.300003,62.936050,4984037
2019-06-10,66.650002,67.300003,65.949997,66.550003,63.173367,4586585
2019-06-11,66.500000,67.199997,66.050003,66.349998,62.983509,2979053
2019-06-12,66.550003,67.750000,65.849998,66.250000,62.888588,4196963
2019-06-13,66.099998,66.349998,65.099998,65.849998,62.508877,10026686
2019-06-14,66.000000,66.949997,64.900002,65.150002,61.844398,7474667
2019-06-17,65.550003,65.550003,63.599998,64.500000,61.227375,6489309
2019-06-18,64.250000,65.099998,63.900002,64.300003,61.037525,2523540
2019-06-19,65.199997,65.349998,63.200001,63.500000,60.278114,6911446
2019-06-20,63.500000,64.849998,63.000000,64.599998,61.322300,3388105
2019-06-21,64.599998,65.500000,64.099998,65.250000,61.939323,7069181
2019-06-24,65.000000,65.699997,64.500000,65.050003,61.749470,3456625
2019-06-25,65.000000,67.550003,64.750000,66.300003,62.936050,8164192
2019-06-26,67.000000,69.500000,66.699997,68.550003,65.071892,7878180
2019-06-27,68.550003,69.300003,68.349998,68.650002,65.166809,3985838
2019-06-28,68.849998,70.199997,68.099998,69.000000,65.499054,6407062
2019-07-01,69.349998,71.000000,68.150002,70.699997,67.112801,6683580
2019-07-02,71.050003,73.400002,70.150002,73.099998,69.391022,20164926
2019-07-03,73.400002,74.150002,71.500000,73.849998,70.102974,13757355
2019-07-04,73.500000,74.050003,71.800003,72.150002,68.489227,4570483
2019-07-05,72.150002,72.500000,70.199997,70.599998,67.017868,4542388
2019-07-08,70.199997,70.400002,67.349998,68.599998,65.119347,5025170
2019-07-09,68.199997,69.050003,67.849998,68.500000,65.024422,4835452
2019-07-10,68.949997,69.099998,66.099998,66.349998,62.983509,6342661
2019-07-11,67.000000,67.750000,66.650002,67.400002,63.980240,3017441
2019-07-12,67.650002,69.050003,67.199997,68.150002,64.692184,5451127
2019-07-15,68.550003,69.150002,67.000000,68.550003,65.071892,5917414
2019-07-16,68.599998,69.400002,67.550003,67.949997,64.502327,4176351
2019-07-17,68.099998,69.699997,68.000000,69.050003,65.546516,5283091
2019-07-18,69.650002,70.000000,66.099998,66.349998,62.983509,6841872
2019-07-19,66.349998,67.300003,65.199997,66.550003,63.173367,6236877
2019-07-22,66.699997,67.300003,65.500000,67.099998,63.695457,3031714
2019-07-23,67.199997,67.949997,66.050003,66.250000,62.888588,4302826
2019-07-24,66.400002,66.599998,63.000000,63.849998,60.610355,12131637
2019-07-25,64.000000,64.300003,61.250000,61.549999,58.427052,10579797
2019-07-26,61.299999,63.150002,60.950001,62.299999,59.139000,5026025
2019-07-29,62.349998,63.250000,61.150002,61.400002,58.284668,8028637
2019-07-30,61.950001,61.950001,58.400002,58.900002,55.911510,8542201
2019-07-31,58.900002,60.799999,57.849998,60.549999,57.477791,8823980
2019-08-01,60.299999,60.849998,58.500000,59.750000,56.718384,6467008
2019-08-02,58.900002,60.450001,57.750000,59.150002,56.148823,9264426
2019-08-05,58.500000,58.950001,57.349998,57.900002,54.962250,4471359
2019-08-06,58.049999,59.950001,58.049999,59.299999,56.291214,5274512
2019-08-07,59.400002,60.200001,58.650002,59.049999,56.053902,5497938
2019-08-08,59.200001,59.450001,57.150002,57.750000,54.819862,16880937
2019-08-09,58.200001,59.700001,56.750000,57.500000,54.582542,12338857
2019-08-13,58.000000,58.000000,55.400002,55.750000,52.921337,9698903
2019-08-14,56.299999,56.400002,54.700001,55.500000,52.684021,7587853
2019-08-16,55.599998,56.349998,54.049999,56.099998,53.253578,5629413
2019-08-19,56.150002,58.099998,56.150002,57.250000,54.345230,5798705
2019-08-20,57.250000,57.450001,54.049999,56.000000,53.158649,8336718
2019-08-21,56.000000,56.000000,50.349998,51.099998,48.507267,20675582
2019-08-22,51.400002,55.750000,50.950001,53.400002,50.690571,20698816
2019-08-23,53.450001,55.799999,52.200001,54.500000,51.734760,11745308
2019-08-26,54.849998,56.450001,53.849998,55.950001,53.111191,7338648
2019-08-27,56.099998,56.700001,55.099998,55.349998,52.541630,11904371
2019-08-28,55.400002,55.849998,53.750000,55.450001,52.636562,7447749
2019-08-29,54.849998,55.950001,54.400002,55.500000,52.684021,7509337
2019-08-30,55.500000,57.000000,55.000000,56.750000,53.870598,8245510
2019-09-03,55.099998,56.150002,53.700001,53.849998,51.117737,7278914
2019-09-04,53.900002,54.599998,53.000000,54.099998,51.355053,7314423
2019-09-05,54.099998,55.700001,53.900002,55.299999,52.494167,5761504
2019-09-06,56.000000,59.250000,55.200001,58.200001,55.247028,10295942
2019-09-09,58.900002,61.750000,57.750000,60.400002,57.335407,13876046
2019-09-11,59.000000,61.700001,59.000000,61.200001,58.094814,9565117
2019-09-12,62.000000,65.099998,61.650002,63.900002,60.657822,33622571
2019-09-13,64.250000,64.750000,62.500000,64.300003,61.037525,10918356
2019-09-16,63.799999,64.500000,63.200001,64.400002,61.132450,10435287
2019-09-17,64.599998,64.650002,63.500000,63.950001,60.705280,12557507
2019-09-18,64.050003,64.500000,63.049999,64.050003,60.800209,10420154
2019-09-19,64.099998,65.099998,63.599998,64.750000,61.464687,18037975
2019-09-20,65.150002,68.500000,64.099998,67.050003,63.647991,18160706
2019-09-23,67.750000,68.849998,65.650002,67.199997,63.790379,13710399
2019-09-24,67.699997,67.949997,65.349998,66.400002,63.030975,7243291
2019-09-25,65.400002,65.949997,62.849998,63.799999,60.562889,16576534
2019-09-26,64.099998,64.250000,62.799999,63.650002,60.420506,10135989
2019-09-27,63.700001,64.000000,61.900002,62.099998,58.949146,5874118
2019-09-30,62.500000,62.799999,61.000000,62.500000,59.328850,7001421
2019-10-01,62.500000,62.849998,58.750000,59.349998,56.338676,9081992
2019-10-03,58.950001,59.750000,58.599998,59.349998,56.338676,5139225
2019-10-04,59.799999,59.950001,57.799999,58.000000,55.057175,4218735
2019-10-07,58.250000,59.000000,56.750000,58.200001,55.247028,8486582
2019-10-09,58.500000,61.750000,58.049999,61.450001,58.332127,12749464
2019-10-10,61.099998,62.099998,60.400002,61.599998,58.474518,7059183
2019-10-11,62.000000,62.000000,60.700001,61.099998,57.999886,6976429
2019-10-14,60.750000,61.599998,59.549999,59.799999,56.765842,4814837
2019-10-15,60.000000,60.299999,59.150002,59.750000,56.718384,4933745
2019-10-16,60.000000,60.049999,57.799999,58.099998,55.152103,7716452
2019-10-17,58.150002,60.200001,57.599998,59.849998,56.813305,11906599
2019-10-18,60.000000,60.500000,59.200001,59.950001,56.908237,10786215
2019-10-22,59.849998,60.700001,58.849998,59.200001,56.196289,8748155
2019-10-23,59.549999,62.250000,59.250000,61.099998,57.999886,9254939
2019-10-24,61.500000,61.500000,58.500000,59.150002,56.148823,5162218
2019-10-25,59.650002,59.650002,57.250000,57.599998,54.677471,4657499
2019-10-27,58.450001,58.599998,57.650002,58.150002,55.199562,674171
2019-10-29,58.500000,59.299999,57.900002,58.450001,55.484344,14361888
2019-10-30,58.700001,59.000000,58.250000,58.599998,55.626732,4477801
2019-10-31,58.900002,59.700001,58.400002,59.299999,56.291214,8154223
2019-11-01,59.599998,60.299999,59.150002,59.500000,56.481064,6997405
2019-11-04,59.750000,60.799999,59.200001,59.700001,56.670921,9648773
2019-11-05,60.099998,60.150002,58.450001,58.700001,55.721661,5308306
2019-11-06,58.700001,59.250000,57.900002,58.900002,55.911510,8233444
2019-11-07,59.400002,59.400002,57.500000,58.750000,55.769123,9181608
2019-11-08,59.549999,60.349998,58.650002,59.549999,56.528530,25224076
2019-11-11,60.799999,60.799999,56.599998,57.500000,54.582542,24360351
2019-11-13,57.849998,57.950001,55.049999,55.400002,52.589096,10060059
2019-11-14,55.299999,55.950001,54.349998,54.650002,51.877151,6076033
2019-11-15,55.000000,55.450001,54.200001,54.500000,51.734760,5676494
2019-11-18,54.500000,56.599998,54.500000,55.950001,53.111191,7099868
2019-11-19,56.000000,56.299999,55.349998,55.750000,52.921337,3922027
2019-11-20,55.650002,55.849998,55.099998,55.400002,52.589096,4758920
2019-11-21,55.349998,56.200001,54.549999,54.849998,52.066998,7025549
2019-11-22,55.200001,55.750000,54.700001,55.150002,52.351780,8206981
2019-11-25,55.150002,56.099998,55.150002,55.950001,53.111191,5254263
2019-11-26,56.250000,57.099998,55.400002,56.650002,53.775677,13251685
2019-11-27,57.000000,57.500000,56.549999,56.799999,53.918060,6969108
2019-11-28,56.599998,56.799999,55.700001,56.450001,53.585823,12572613
2019-11-29,56.799999,58.950001,56.549999,57.349998,54.440151,13401893
2019-12-02,57.349998,57.400002,55.549999,56.349998,53.490891,12052254
2019-12-03,56.500000,56.500000,55.000000,55.450001,52.636562,5536309
2019-12-04,55.000000,56.150002,54.900002,55.849998,53.016258,3605231
2019-12-05,56.150002,56.150002,55.250000,55.799999,52.968803,7119298
2019-12-06,57.349998,57.349998,53.200001,53.500000,50.785500,14587403
2019-12-09,53.500000,54.650002,52.250000,52.450001,49.788776,8338162
2019-12-10,52.700001,53.750000,51.049999,51.400002,48.792049,18892627
2019-12-11,51.150002,53.099998,51.150002,52.799999,50.121014,7113895
2019-12-12,52.700001,53.750000,52.549999,53.349998,50.643108,5730574
2019-12-13,53.599998,54.599998,52.900002,54.000000,51.260128,13996578
2019-12-16,54.150002,55.549999,54.049999,55.000000,52.209393,13368024
2019-12-17,55.000000,56.200001,54.650002,56.049999,53.206116,7255855
2019-12-18,56.250000,56.250000,54.799999,55.500000,52.684021,5634510
2019-12-19,54.950001,56.049999,54.549999,55.700001,52.873875,6911871
2019-12-20,55.650002,56.099998,55.250000,55.450001,52.636562,5836678
2019-12-23,55.000000,56.000000,55.000000,55.750000,52.921337,6340544
2019-12-24,56.450001,56.650002,55.750000,56.099998,53.253578,7649247
2019-12-26,56.000000,56.549999,55.000000,55.150002,52.351780,4026238
2019-12-27,55.299999,56.299999,55.299999,56.099998,53.253578,2983035
2019-12-30,55.900002,56.700001,55.700001,56.450001,53.585823,3198070
2019-12-31,56.500000,56.900002,56.299999,56.500000,53.633278,3504310
2020-01-01,56.799999,57.849998,56.650002,57.599998,54.677471,3878107
2020-01-02,57.900002,58.150002,56.799999,58.000000,55.057175,12142359
2020-01-03,58.000000,58.549999,57.299999,57.750000,54.819862,9746134
2020-01-06,57.049999,57.500000,55.950001,56.750000,53.870598,3833784
2020-01-07,57.099998,57.549999,56.049999,56.599998,53.728207,3974582
2020-01-08,56.000000,56.750000,55.700001,56.250000,53.395966,3078686
2020-01-09,56.549999,58.200001,56.549999,57.799999,54.867321,6282472
2020-01-10,57.750000,59.500000,57.349998,58.950001,55.958977,10571670
2020-01-13,59.200001,59.849998,58.849998,59.400002,56.386147,5570014
2020-01-14,59.500000,60.349998,59.200001,60.200001,57.145550,5841008
2020-01-15,60.299999,61.099998,59.900002,60.900002,57.810036,5808570
2020-01-16,61.099998,61.349998,60.349998,61.000000,57.904961,14551255
2020-01-17,61.099998,62.099998,60.799999,61.549999,58.427052,6414265
2020-01-20,61.549999,61.700001,59.900002,60.250000,57.193016,8384043
2020-01-21,59.599998,60.299999,59.349998,59.549999,56.528530,6250007
2020-01-22,59.900002,60.000000,58.900002,59.150002,56.148823,8871316
2020-01-23,59.000000,60.250000,58.900002,60.150002,57.098087,8476777
2020-01-24,60.000000,61.950001,59.750000,61.200001,58.094814,6085340
2020-01-27,60.799999,62.000000,60.349998,60.700001,57.620182,7343803
2020-01-28,60.700001,61.799999,60.250000,60.750000,57.667645,7799785
2020-01-29,61.349998,62.000000,60.400002,60.900002,57.810036,5292349
2020-01-30,60.650002,61.549999,59.000000,60.299999,57.240475,15197956
2020-01-31,60.500000,60.599998,57.599998,58.099998,55.152103,7977888
2020-02-03,55.099998,56.400002,54.650002,54.900002,52.114464,5011428
2020-02-04,55.299999,56.799999,54.599998,56.400002,53.538361,8418747
2020-02-05,56.900002,57.349998,56.150002,57.200001,54.297764,4115182
2020-02-06,57.049999,58.200001,56.849998,57.700001,54.772396,3658979
2020-02-07,57.400002,58.200001,57.349998,58.000000,55.057175,3340932
2020-02-10,57.700001,58.150002,55.950001,56.950001,54.060452,3640927
2020-02-11,57.000000,57.849998,56.849998,57.650002,54.724934,3188511
2020-02-12,57.799999,58.250000,55.750000,56.000000,53.158649,4132841
2020-02-13,55.849998,55.950001,54.750000,55.299999,52.494167,6687073
2020-02-14,55.299999,55.599998,53.549999,53.799999,51.070278,7158438
2020-02-17,53.900002,53.950001,51.500000,51.750000,49.124290,5167878
2020-02-18,51.750000,51.950001,50.599998,51.549999,48.934433,5096324
2020-02-19,52.000000,52.349998,50.799999,51.349998,48.744583,7216081
2020-02-20,51.849998,52.650002,50.900002,51.599998,48.981895,22312622
2020-02-24,51.500000,52.650002,50.849998,51.849998,49.219219,8835835
2020-02-25,52.150002,52.950001,51.549999,51.700001,49.076828,7099808
2020-02-26,51.099998,51.150002,48.799999,49.349998,46.846062,22209900
2020-02-27,49.450001,49.650002,47.500000,49.299999,46.798595,18385687
2020-02-28,47.700001,48.549999,46.049999,46.700001,44.330521,24044762
2020-03-02,47.099998,47.799999,43.250000,43.799999,41.577656,17866454
2020-03-03,44.349998,45.049999,43.400002,44.400002,42.147217,11775256
2020-03-04,44.049999,45.250000,43.349998,44.750000,42.479458,8268039
2020-03-05,44.450001,45.799999,43.900002,44.250000,42.004829,11568670
2020-03-06,43.299999,44.150002,41.450001,43.049999,40.865711,8034080
2020-03-09,42.049999,42.250000,38.400002,39.750000,37.733150,12055075
2020-03-11,39.400002,40.049999,37.799999,37.900002,35.977016,13031174
2020-03-12,36.000000,41.349998,33.849998,40.349998,38.302704,41974955
2020-03-13,37.900002,42.799999,34.599998,42.150002,40.011379,36149525
2020-03-16,40.799999,41.450001,39.650002,40.450001,38.397633,11109146
2020-03-17,40.450001,42.549999,38.500000,38.950001,36.973743,9356819
2020-03-18,39.549999,39.950001,34.700001,35.099998,33.319080,12710992
2020-03-19,33.200001,36.700001,32.750000,34.200001,32.464748,11396652
2020-03-20,34.349998,37.500000,34.000000,36.700001,34.837906,12777728
2020-03-23,34.349998,35.000000,31.200001,32.900002,31.230711,7631822
2020-03-24,33.150002,34.950001,31.200001,34.400002,32.654602,11652363
2020-03-25,34.299999,35.650002,34.000000,35.000000,33.224159,5874349
2020-03-26,35.349998,35.750000,33.450001,35.200001,33.414013,11152198
2020-03-27,35.849998,36.849998,33.250000,33.950001,32.227432,9984277
2020-03-30,33.950001,33.950001,32.049999,32.299999,30.661150,9090303
2020-03-31,32.799999,33.599998,32.450001,32.849998,31.183243,7034191
2020-04-01,32.299999,32.799999,31.350000,31.549999,29.949202,5645202
2020-04-03,31.750000,31.900000,29.950001,30.150000,28.620237,10639666
2020-04-07,31.799999,34.299999,30.799999,33.650002,31.942656,12216361
2020-04-08,33.650002,36.450001,32.950001,35.650002,33.841179,13337227
2020-04-09,36.299999,37.000000,35.599998,36.500000,34.648048,6744006
2020-04-13,36.650002,36.900002,35.000000,35.900002,34.078491,4971715
2020-04-15,36.599998,37.500000,34.549999,35.049999,33.271622,8241923
2020-04-16,35.049999,35.500000,34.500000,34.700001,32.939381,9452838
2020-04-17,35.599998,36.299999,34.049999,34.400002,32.654602,11813368
2020-04-20,34.650002,34.650002,33.200001,33.549999,31.847729,24632398
2020-04-21,32.900002,33.150002,32.150002,32.450001,30.803539,11655125
2020-04-22,32.400002,33.299999,31.700001,32.400002,30.756081,11600499
2020-04-23,32.599998,33.400002,32.400002,32.700001,31.040857,8034445
2020-04-24,32.599998,32.599998,30.799999,31.049999,29.474573,13995409
2020-04-27,31.500000,32.000000,30.750000,31.049999,29.474573,10333713
2020-04-28,31.400000,31.450001,30.500000,30.700001,29.142334,10619659
2020-04-29,31.100000,31.500000,31.000000,31.100000,29.522038,14334699
2020-04-30,31.400000,32.150002,31.049999,31.700001,30.091595,32595506
2020-05-04,31.500000,31.500000,30.000000,30.100000,28.572775,15845975
2020-05-05,30.850000,31.500000,30.350000,30.500000,28.952480,11702153
2020-05-06,30.750000,30.750000,28.850000,29.000000,27.528587,31848464
2020-05-07,29.100000,29.450001,28.799999,29.000000,27.528587,13470518
2020-05-08,29.799999,29.799999,27.650000,28.500000,27.053957,20376200
2020-05-11,29.000000,29.000000,27.150000,27.299999,25.914843,36502236
2020-05-12,27.250000,28.600000,27.000000,28.400000,26.959030,27226330
2020-05-13,30.000000,31.000000,28.850000,30.299999,28.762629,53613887
2020-05-14,31.000000,33.200001,30.500000,30.900000,29.332184,69089712
2020-05-15,31.000000,31.799999,29.750000,31.400000,29.806814,36969885
2020-05-18,31.950001,32.099998,30.250000,31.299999,29.711887,33654540
2020-05-19,31.500000,32.849998,30.600000,32.450001,30.803539,37940322
2020-05-20,34.150002,34.599998,32.799999,33.250000,31.562948,91642146
2020-05-21,33.650002,33.900002,32.549999,32.849998,31.183243,35022500
2020-05-22,32.500000,34.099998,31.900000,33.750000,32.037582,40498597
2020-05-26,33.750000,36.000000,33.599998,35.750000,33.936100,51052291
2020-05-27,36.000000,36.450001,35.349998,35.750000,33.936100,41541291
2020-05-28,35.950001,37.500000,35.900002,36.900002,35.027756,45712056
2020-05-29,36.200001,37.150002,35.599998,36.549999,34.695511,149706283
2020-06-01,37.599998,40.049999,37.200001,39.450001,37.448372,64630249
2020-06-02,41.450001,42.950001,40.599998,42.549999,40.391083,75507939
2020-06-03,43.349998,43.750000,41.099998,41.700001,39.584209,70317645
2020-06-04,41.099998,43.200001,40.299999,42.500000,40.343620,81866339
2020-06-05,43.950001,44.349998,42.799999,43.900002,41.672588,55224827
2020-06-08,44.900002,44.900002,42.299999,42.650002,40.486008,42629869
2020-06-09,43.000000,43.700001,42.200001,42.750000,40.580936,34471524
2020-06-10,42.750000,43.549999,42.500000,42.799999,40.628399,19799619
2020-06-11,42.799999,42.799999,41.000000,41.200001,39.109581,23571379
2020-06-12,38.000000,42.150002,37.799999,41.700001,39.584209,43584191
2020-06-15,41.700001,43.000000,41.549999,42.400002,40.248695,32174670
2020-06-16,43.450001,43.450001,40.200001,41.049999,38.967186,33914922
2020-06-17,40.900002,42.200001,40.150002,41.250000,39.157043,30296333
2020-06-18,41.099998,43.349998,41.099998,42.950001,40.770790,29310661
2020-06-19,43.450001,43.950001,42.799999,43.200001,41.008102,28219723
2020-06-22,43.700001,43.900002,43.000000,43.650002,41.435268,21166722
2020-06-23,43.700001,44.950001,42.900002,44.450001,42.194683,36865827
2020-06-24,44.400002,44.650002,42.700001,43.250000,41.055569,40591791
2020-06-25,43.150002,44.599998,43.099998,44.000000,41.767509,35938924
2020-06-26,44.450001,47.400002,44.299999,46.349998,43.998276,46055970
2020-06-29,46.450001,47.250000,44.450001,44.849998,42.574383,29327965
2020-06-30,45.700001,45.849998,44.099998,44.849998,42.574383,26717326
2020-07-01,45.000000,46.700001,44.049999,46.099998,43.760963,28893548
2020-07-02,46.650002,50.700001,45.750000,49.799999,47.273228,112201519
2020-07-03,50.450001,51.200001,49.349998,49.900002,47.368153,62701725
2020-07-06,50.650002,50.900002,49.900002,50.349998,47.795322,33194342
2020-07-07,50.349998,51.200001,50.000000,50.849998,48.269955,25556054
2020-07-08,50.849998,52.700001,50.700001,52.200001,49.551456,41927350
2020-07-09,52.450001,53.200001,52.099998,52.500000,49.836239,26268273
2020-07-10,50.599998,52.450001,49.700001,50.299999,47.747860,53816347
2020-07-13,50.900002,51.099998,49.150002,49.650002,47.130840,23184293
2020-07-14,49.099998,49.099998,46.900002,48.150002,47.179832,29076620
2020-07-15,48.500000,49.000000,46.799999,47.150002,46.199982,18652944
2020-07-16,47.000000,47.700001,45.950001,46.700001,45.759048,17980227
2020-07-17,47.200001,49.599998,47.200001,49.299999,48.306660,31130208
2020-07-20,50.000000,50.000000,48.750000,49.049999,48.061699,16776010
2020-07-21,49.500000,49.500000,48.549999,48.849998,47.865726,11941105
2020-07-22,48.650002,51.450001,48.549999,50.049999,49.041550,30638769
2020-07-23,50.000000,50.349998,49.549999,50.000000,48.992558,18215827
2020-07-24,49.950001,50.400002,48.650002,48.900002,47.914726,15734602
2020-07-27,48.799999,50.400002,47.700001,49.500000,48.502632,26232020
2020-07-28,49.650002,50.400002,48.549999,49.150002,48.159687,19972698
2020-07-29,49.250000,50.349998,49.200001,49.750000,48.747593,18443993
2020-07-30,49.750000,50.250000,47.599998,48.000000,47.032856,23600645
2020-07-31,48.049999,49.000000,47.500000,48.700001,47.718754,19704630
2020-08-03,48.799999,49.500000,48.349998,48.750000,47.767742,10560743
2020-08-04,49.200001,50.450001,49.099998,49.700001,48.698605,25280637
2020-08-05,49.950001,49.950001,48.650002,48.950001,47.963715,14901694
2020-08-06,49.000000,50.099998,48.500000,49.400002,48.404652,22695057
2020-08-07,49.349998,50.599998,49.099998,49.700001,48.698605,20079095
2020-08-10,49.799999,51.900002,49.799999,51.450001,50.413342,27048138
2020-08-11,51.950001,52.599998,51.099998,51.900002,50.854275,20281106
2020-08-12,51.900002,53.599998,51.200001,52.950001,51.883118,26298038
2020-08-13,55.000000,57.900002,52.549999,56.099998,54.969650,112756334
2020-08-14,56.450001,57.200001,54.500000,54.950001,53.842823,39660917
2020-08-17,55.500000,56.349998,54.849998,56.049999,54.920654,22574630
2020-08-18,56.200001,56.400002,55.000000,55.650002,54.528721,24508088
2020-08-19,56.000000,58.250000,55.799999,56.700001,55.557560,48760656
2020-08-20,56.150002,62.299999,56.000000,61.400002,60.162865,117113064
2020-08-21,62.500000,63.400002,61.700001,61.950001,60.701778,64263094
2020-08-24,62.349998,62.700001,60.150002,60.900002,59.672935,36278735
2020-08-25,61.000000,61.700001,59.049999,60.000000,58.791069,45582317
2020-08-26,60.299999,63.250000,60.000000,62.650002,61.387676,73743638
2020-08-27,63.099998,63.250000,61.349998,61.599998,60.358829,28622558
2020-08-28,62.099998,62.250000,60.299999,61.200001,59.966892,21774977
2020-08-31,61.400002,61.750000,57.900002,58.750000,57.566257,36839728
